sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,5.544,1.499999995006474,47247.65,47247.598,0.05200000000331784,0.06339999999909196,0.22675543333068682,0.2795963874728114,0.2795963874728114,0.05200000000331784
1,5.523,1.5000000050996205,47247.7315,47247.597,0.13450000000011642,0.0452499999992142,0.22783649583169363,0.19860733827578297,0.19860733827578297,0.13450000000011642
2,5.501,1.500000001953395,47247.595,47247.596000000005,-0.0010000000038417056,0.0532142857139531,0.22891755833270042,0.2324604809763583,0.2324604809763583,0.0010000000038417056
3,5.486,1.5000000050444184,47247.6695,47247.596000000005,0.07349999999860302,0.045406249999359716,0.22896903749941508,0.19830738031326925,0.19830738031326925,0.07349999999860302
4,5.492,1.500000001405925,47247.654,47247.596000000005,0.05799999999726424,0.047749999999521404,0.22902051666612974,0.20849660412360443,0.20849660412360443,0.05799999999726424
5,5.471,1.4999999988137291,47247.55,47247.5955,-0.04550000000017462,0.046416666665916435,0.23027660833492508,0.20156917804871374,0.20156917804871374,0.04550000000017462
6,5.44,1.5000000043670576,47247.696,47247.595,0.10100000000238651,0.03463888888816453,0.23153270000372042,0.1496068973739257,0.1496068973739257,0.10100000000238651
7,5.418,1.4999999978040002,47247.583,47247.59225,-0.009250000002793968,0.03322222222211874,0.23247991666743376,0.1429036223788899,0.1429036223788899,0.009250000002793968
8,5.424,1.499999998523943,47247.656,47247.5895,0.06650000000081491,0.025777777778178763,0.2334271333311471,0.11043179689659126,0.11043179689659126,0.06650000000081491
9,5.397,1.5000000003944476,47247.627,47247.587,0.040000000000873115,0.028472222222868975,0.2335300916627784,0.1219209996456618,0.1219209996456618,0.040000000000873115
10,5.403,1.499999998209264,47247.613,47247.5845,0.028500000000349246,0.04825000000144226,0.23363304999440973,0.20652043879321338,0.20652043879321338,0.028500000000349246
11,5.381,1.499999996068743,47247.57,47247.58375,-0.01374999999825377,0.06294444444615187,0.2343125749985185,0.268634512879003,0.268634512879003,0.01374999999825377
15,5.372,1.5000000062678849,47247.5895,47247.583,0.006500000003143214,0.08191666666890443,0.23499210000262732,0.3485932789569886,0.3485932789569886,0.006500000003143214
18,5.335,1.5000000010907597,47247.6625,47247.58025,0.08224999999947613,0.08869444444685036,0.23545541250215984,0.3766931645541882,0.3766931645541882,0.08224999999947613
20,5.313,1.5000000070650383,47247.71000000001,47247.5775,0.13250000000698492,0.10641666666843877,0.23591872500169236,0.45107342228844016,0.45107342228844016,0.13250000000698492
